196,169,-35,35,1522
191,159,-35,35,1526
186,150,-35,35,1530
180,141,-35,35,1533
170,135,-35,35,1545
162,156,-35,35,1567
155,169,-35,35,1589
146,184,-35,35,1610
128,156,-35,35,1633
111,128,-35,35,1654
63,105,-35,35,1676
65,112,-35,35,1697
67,88,-35,35,1718
61,59,-35,35,1737
50,57,-35,35,1758
47,53,35,-35,1777
44,49,35,35,1797
43,50,35,-35,1816
43,49,35,35,1836
42,49,35,35,1854
41,48,35,35,1872
40,46,35,35,1892
38,47,35,35,1910
38,51,35,35,1929
39,51,35,-35,1948
38,48,35,35,1968
39,53,35,-35,1986
39,51,35,-35,2006
38,49,35,35,2026
39,51,35,35,2044
39,50,35,35,2063
39,51,35,-35,2082
39,50,35,35,2102
39,50,35,-35,2120
38,63,35,-35,2140
38,68,35,-35,2160
38,50,35,-35,2180
38,76,35,-35,2199
38,60,35,-35,2220
38,48,35,35,2239
38,56,35,-35,2257
38,63,35,-35,2277
39,58,35,-35,2297
37,50,35,35,2317
38,53,35,-35,2335
37,50,35,-35,2356
37,47,35,35,2375
37,47,35,35,2394
37,50,35,35,2412
37,51,35,35,2432
37,48,35,35,2450
38,48,35,35,2468
38,50,35,35,2488
38,48,35,35,2506
38,48,35,35,2525
38,49,35,35,2543
38,47,35,35,2563
38,48,35,35,2581
40,48,35,35,2599
39,49,35,35,2619
39,50,35,-35,2637
37,53,35,-35,2657
38,46,35,35,2676
37,46,35,35,2696
38,45,35,35,2714
38,44,35,35,2733
37,46,35,35,2752
38,49,35,35,2770
37,47,35,35,2789
37,49,35,35,2807
37,49,35,35,2827
37,46,35,35,2845
37,47,35,35,2864
37,51,35,35,2883
37,52,35,-35,2902
38,51,35,-35,2921
38,49,35,35,2940
38,49,35,35,2960
38,48,35,35,2978
38,45,35,35,2997
39,46,35,35,3016
40,44,35,35,3035
39,44,35,35,3053
39,45,35,35,3072
39,45,35,35,3091
38,46,35,35,3109
38,46,35,35,3128
38,45,35,35,3147
37,46,35,35,3166
38,47,35,35,3184
38,46,35,35,3203
38,47,35,35,3222
38,49,35,35,3240
38,50,35,35,3259
39,47,35,35,3277
39,49,35,35,3297
38,47,35,35,3315
38,48,35,35,3334
38,50,35,35,3353
39,48,35,35,3372
41,48,35,35,3390
46,48,35,35,3408
50,45,35,35,3428
70,45,-35,35,3446
76,45,-35,35,3466
63,42,-35,35,3486
49,42,-35,35,3506
41,42,35,35,3525
39,43,35,35,3544
39,42,35,35,3563
39,43,35,35,3581
38,42,35,35,3600
39,42,35,35,3619
38,42,35,35,3638
39,41,35,35,3656
39,42,35,35,3675
38,42,35,35,3694
38,42,35,35,3713
38,43,35,35,3731
39,42,35,35,3750
39,43,35,35,3769
39,42,35,35,3787
39,42,35,35,3806
39,43,35,35,3825
39,43,35,35,3844
38,43,35,35,3862
39,43,35,35,3881
38,43,35,35,3900
39,43,35,35,3918
38,43,35,35,3937
38,43,35,35,3956
37,43,35,35,3975
37,42,35,35,3993
37,42,35,35,4013
37,41,35,35,4031
37,42,35,35,4049
37,42,35,35,4068
38,43,35,35,4087
38,43,35,35,4106
38,42,35,35,4124
37,43,35,35,4143
38,42,35,35,4162
37,42,35,35,4180
37,42,35,35,4199
37,42,35,35,4218
37,42,35,35,4237
37,42,35,35,4255
37,42,35,35,4274
37,43,35,35,4293
37,43,35,35,4312
36,44,35,35,4330
36,43,35,35,4349
37,43,35,35,4368
37,43,35,35,4386
36,43,35,35,4405
37,42,35,35,4424
37,43,35,35,4443
36,42,35,35,4461
36,42,35,35,4481
36,42,35,35,4499
37,42,35,35,4517
37,42,35,35,4536
37,41,35,35,4555
37,42,35,35,4574
37,42,35,35,4592
37,43,35,35,4612
37,44,35,35,4630
37,45,35,35,4648
37,111,35,-35,4667
37,173,35,-35,4772
37,146,35,-35,4775
37,119,35,-35,4780
37,99,35,-35,4784
37,66,35,-35,4790
36,45,35,35,4809
37,42,35,35,4828
37,43,35,35,4847
37,43,35,35,4866
38,43,35,35,4884
38,42,35,35,4903
38,42,35,35,4922
38,43,35,35,4940
38,47,35,35,4959
37,51,35,35,4978
37,74,35,-35,4997
38,148,35,-35,5016
38,185,35,-35,5059
38,163,35,-35,5062
37,90,35,-35,5079
37,49,35,-35,5099
37,44,35,35,5118
37,43,35,35,5137
37,41,35,35,5155
37,44,35,35,5175
38,44,35,35,5193
37,43,35,35,5212
38,46,35,35,5230
37,44,35,35,5250
37,50,35,35,5268
37,64,35,-35,5286
37,82,35,-35,5307
37,69,35,-35,5326
36,50,35,-35,5346
38,45,35,35,5366
37,44,35,35,5385
37,44,35,35,5403
37,43,35,35,5422
37,43,35,35,5441
38,43,35,35,5459
37,42,35,35,5478
37,42,35,35,5496
37,42,35,35,5516
38,43,35,35,5534
37,44,35,35,5553
38,44,35,35,5572
37,44,35,35,5591
37,48,35,35,5609
37,52,35,35,5627
38,110,35,-35,5647
37,134,35,-35,5667
37,112,35,-35,5688
37,157,35,-35,5709
37,54,35,-35,5730
38,51,35,-35,5749
39,44,35,35,5770
38,43,35,35,5788
38,42,35,35,5807
38,44,35,35,5825
39,44,35,35,5844
39,43,35,35,5863
39,43,35,35,5881
39,44,35,35,5901
38,45,35,35,5919
39,45,35,35,5938
37,46,35,35,5956
38,48,35,35,5976
38,51,35,-35,5994
39,65,35,-35,6013
38,66,35,-35,6034
39,92,35,-35,6053
38,47,35,-35,6073
37,47,35,35,6092
38,45,35,35,6112
38,43,35,35,6130
39,44,35,35,6149
39,43,35,35,6168
37,43,35,35,6187
37,43,35,35,6205
38,44,35,35,6223
39,43,35,35,6243
39,43,35,35,6261
38,44,35,35,6280
38,46,35,35,6299
37,47,35,35,6318
37,57,35,-35,6336
36,52,35,35,6355
36,54,35,-35,6375
36,48,35,35,6394
37,47,35,35,6413
36,45,35,35,6432
37,45,35,35,6451
38,46,35,35,6469
38,54,35,-35,6488
38,78,35,-35,6508
35,53,35,-35,6528
36,48,35,35,6547
36,45,35,35,6566
36,44,35,35,6585
36,44,35,35,6603
37,44,35,35,6622
36,44,35,35,6641
36,44,35,35,6660
36,46,35,35,6678
36,49,35,35,6697
36,65,35,-35,6716
36,144,35,-35,6735
37,158,35,-35,6756
36,126,35,-35,6777
36,50,35,-35,6798
37,45,35,35,6817
36,41,35,35,6837
37,41,35,35,6855
37,42,35,35,6874
37,41,35,35,6892
37,41,35,35,6912
36,42,35,35,6930
38,43,35,35,6948
37,43,35,35,6968
37,45,35,35,6986
37,47,35,35,7005
37,55,35,-35,7023
37,99,35,-35,7044
37,133,35,-35,7063
37,113,35,-35,7084
36,75,35,-35,7105
36,51,35,-35,7124
37,43,35,35,7144
36,42,35,35,7163
37,42,35,35,7182
37,42,35,35,7200
36,41,35,35,7219
37,41,35,35,7238
37,41,35,35,7257
37,42,35,35,7275
37,42,35,35,7293
38,42,35,35,7313
37,43,35,35,7331
38,44,35,35,7350
37,47,35,35,7369
37,54,35,35,7388
36,96,35,-35,7406
38,115,35,-35,7426
37,130,35,-35,7447
37,65,35,-35,7468
36,100,35,-35,7487
37,46,35,35,7508
37,45,35,35,7527
36,44,35,35,7545
37,44,35,35,7565
37,44,35,35,7583
36,43,35,35,7602
36,42,35,35,7620
36,43,35,35,7640
36,44,35,35,7658
37,42,35,35,7676
38,43,35,35,7696
37,43,35,35,7714
37,44,35,35,7733
36,46,35,35,7751
37,46,35,35,7771
37,48,35,35,7789
36,46,35,35,7808
36,47,35,35,7826
36,47,35,35,7845
36,52,35,35,7864
36,54,35,-35,7882
37,59,35,-35,7903
37,59,35,-35,7922
38,57,35,-35,7942
37,48,35,35,7962
37,45,35,35,7981
36,45,35,35,7999
37,43,35,35,8017
36,43,35,35,8037
37,43,35,35,8055
37,43,35,35,8074
36,43,35,35,8092
36,43,35,35,8112
36,47,35,35,8130
38,47,35,35,8148
37,46,35,35,8168
37,51,35,-35,8186
37,52,35,-35,8206
37,50,35,35,8225
36,46,35,35,8245
36,44,35,35,8263
37,45,35,35,8282
37,45,35,35,8301
38,48,35,35,8320
38,48,35,35,8338
38,48,35,35,8356
38,47,35,35,8376
38,46,35,35,8394
38,46,35,35,8413
37,45,35,35,8432
37,43,35,35,8451
37,42,35,35,8469
37,42,35,35,8487
38,43,35,35,8507
37,42,35,35,8525
37,42,35,35,8544
38,42,35,35,8563
37,41,35,35,8582
37,40,35,35,8600
37,40,35,35,8619
37,42,35,35,8638
37,42,35,35,8656
37,42,35,35,8675
37,43,35,35,8694
37,43,35,35,8713
37,41,35,35,8731
37,41,35,35,8750
38,42,35,35,8769
41,42,35,35,8787
106,43,-35,35,8806
189,43,-35,35,8951
172,42,-35,35,8955
149,41,-35,35,8960
129,41,-35,35,8963
82,42,-35,35,8971
39,42,35,35,8990
38,42,35,35,9009
38,42,35,35,9027
38,42,35,35,9047
39,43,35,35,9065
40,42,35,35,9083
42,42,35,35,9103
81,42,-35,35,9121
134,44,-35,35,9141
152,45,-35,35,9161
89,44,-35,35,9183
42,43,35,35,9202
39,44,35,35,9221
39,44,35,35,9240
39,43,35,35,9259
39,44,35,35,9277
40,44,35,35,9295
41,44,35,35,9315
49,42,35,35,9333
69,41,-35,35,9352
94,42,-35,35,9372
79,42,-35,35,9392
45,42,35,35,9411
38,42,35,35,9431
38,42,35,35,9449
38,42,35,35,9467
38,42,35,35,9486
38,42,35,35,9505
39,41,35,35,9524
40,41,35,35,9542
41,41,35,35,9561
42,41,35,35,9580
48,42,35,35,9598
57,42,-35,35,9617
158,41,-35,35,9651
76,42,-35,35,9658
55,43,-35,35,9677
41,42,35,35,9698
38,42,35,35,9716
37,42,35,35,9735
37,42,35,35,9753
37,42,35,35,9773
38,41,35,35,9791
38,42,35,35,9809
38,43,35,35,9828
40,43,35,35,9847
43,42,35,35,9866
49,42,35,35,9884
76,42,-35,35,9904
72,42,-35,35,9923
71,43,-35,35,9943
43,43,35,35,9963
39,43,35,35,9981
40,43,35,35,10000
39,42,35,35,10019
39,42,35,35,10040
40,42,35,35,10059
42,42,35,35,10079
45,42,35,35,10099
77,42,-35,35,10119
103,43,-35,35,10139
58,44,-35,35,10161
41,42,35,35,10182
38,43,35,35,10202
38,44,35,35,10221
39,45,35,35,10242
39,44,35,35,10261
42,45,35,35,10280
50,43,35,35,10301
72,44,-35,35,10320
102,43,-35,35,10341
90,42,-35,35,10363
48,44,-35,35,10384
40,42,35,35,10404
40,43,35,35,10424
39,43,35,35,10444
39,42,35,35,10464
38,44,35,35,10483
39,44,35,35,10504
39,44,35,35,10523
39,43,35,35,10543
39,42,35,35,10563
40,43,35,35,10583
39,43,35,35,10602
41,42,35,35,10621
42,41,35,35,10642
45,42,35,35,10661
69,42,-35,35,10681
78,40,-35,35,10702
67,42,-35,35,10723
41,41,35,35,10743
38,42,35,35,10764
39,41,35,35,10783
39,42,35,35,10803
38,43,35,35,10822
41,43,35,35,10843
52,43,35,35,10862
98,43,-35,35,10882
138,43,-35,35,10903
118,43,-35,35,10925
48,43,-35,35,10946
40,45,35,35,10968
40,46,35,35,10987
39,45,35,35,11006
39,46,35,35,11026
39,44,35,35,11046
38,44,35,35,11066
39,43,35,35,11085
39,43,35,35,11106
38,44,35,35,11125
39,46,35,35,11145
39,45,35,35,11165
40,44,35,35,11185
40,42,35,35,11204
42,42,35,35,11224
43,44,35,35,11244
48,43,35,35,11264
60,43,-35,35,11283
68,43,-35,35,11304
58,43,-35,35,11325
40,42,35,35,11345
39,43,35,35,11366
38,43,35,35,11385
37,41,35,35,11405
38,41,35,35,11424
38,42,35,35,11445
38,42,35,35,11464
37,43,35,35,11484
38,44,35,35,11504
39,44,35,35,11524
41,45,35,35,11543
40,45,35,35,11564
40,44,35,35,11583
43,45,35,35,11602
44,42,35,35,11622
50,43,35,35,11642
60,47,-35,35,11662
55,44,-35,35,11682
46,42,35,35,11704
39,42,35,35,11723
38,43,35,35,11743
38,42,35,35,11763
38,41,35,35,11783
38,41,35,35,11802
40,41,35,35,11822
41,41,35,35,11842
45,41,35,35,11862
49,41,35,35,11881
51,41,35,35,11901
54,41,-35,35,11921
69,41,-35,35,11941
57,41,-35,35,11963
41,41,35,35,11983
38,42,35,35,12003
39,41,35,35,12022
39,41,35,35,12043
37,41,35,35,12062
40,41,35,35,12082
39,42,35,35,12102
40,42,35,35,12122
42,43,35,35,12141
42,43,35,35,12162
46,43,35,35,12181
47,44,35,35,12200
53,46,-35,35,12220
51,45,-35,35,12241
44,44,35,35,12262
40,43,35,35,12281
40,43,35,35,12302
40,44,35,35,12321
39,43,35,35,12341
39,45,35,35,12361
39,43,35,35,12381
39,42,35,35,12400
41,42,35,35,12420
43,41,35,35,12440
48,42,35,35,12460
81,42,-35,35,12479
94,42,-35,35,12500
52,44,-35,35,12521
41,44,35,35,12541
40,44,35,35,12562
40,44,35,35,12581
39,42,35,35,12601
40,45,35,35,12620
40,44,35,35,12641
41,45,35,35,12660
41,45,35,35,12680
41,44,35,35,12700
45,44,35,35,12720
50,44,35,35,12739
77,44,-35,35,12760
95,44,-35,35,12780
74,44,-35,35,12801
42,44,35,35,12821
38,43,35,35,12841
38,43,35,35,12861
39,44,35,35,12880
40,42,35,35,12901
39,44,35,35,12920
39,42,35,35,12940
40,43,35,35,12960
40,42,35,35,12980
39,42,35,35,12999
39,42,35,35,13019
38,41,35,35,13039
38,41,35,35,13059
36,41,35,35,13078
37,41,35,35,13099
36,41,35,35,13118
36,41,35,35,13137
36,41,35,35,13158
36,41,35,35,13177
36,41,35,35,13197
37,40,35,35,13216
37,42,35,35,13237
36,42,35,35,13256
36,42,35,35,13276
37,42,35,35,13296
36,41,35,35,13316
37,41,35,35,13335
37,40,35,35,13355
38,40,35,35,13375
37,40,35,35,13394
37,42,35,35,13414
37,42,35,35,13434
37,42,35,35,13454
37,43,35,35,13473
38,44,35,35,13494
38,44,35,35,13513
37,44,35,35,13533
38,44,35,35,13552
39,43,35,35,13573
39,42,35,35,13592
39,42,35,35,13612
39,43,35,35,13632
39,44,35,35,13651
38,44,35,35,13671
38,44,35,35,13691
37,44,35,35,13711
38,44,35,35,13730
38,44,35,35,13750
38,44,35,35,13770
38,42,35,35,13790
39,43,35,35,13809
38,42,35,35,13830
38,44,35,35,13849
39,45,35,35,13869
38,45,35,35,13888
38,43,35,35,13908
39,42,35,35,13928
39,43,35,35,13947
38,43,35,35,13968
38,44,35,35,13987
37,43,35,35,14007
37,43,35,35,14027
37,43,35,35,14047
37,43,35,35,14066
36,43,35,35,14086
36,40,35,35,14106
36,40,35,35,14126
37,41,35,35,14145
36,41,35,35,14166
36,41,35,35,14185
36,42,35,35,14204
37,43,35,35,14225
36,43,35,35,14244
37,44,35,35,14264
37,46,35,35,14283
37,46,35,35,14304